11;6203;2
11;1902;2
11;6172;2
11;1760;2
11;2381;2
11;6204;2
11;6235;2
11;6288;2
11;6200;2
11;1573;3
11;970;2
11;4831;2
11;6361;1
11;6474;1
11;6171;1
11;6412;1
12;6672;2
12;1735;2
12;2408;2
12;1281;2
12;1913;2
12;2859;5
12;1983;2
12;854;4
12;92;2
12;6617;2
12;1255;3
12;1233;2
12;6523;2
12;963;2
12;1238;2
12;1862;2
12;602;2
13;3228;2
13;2431;2
13;2458;3
13;1566;2
13;2796;2
13;1007;2
13;1292;2
13;3319;2
13;733;2
13;1602;2
13;8119;2
13;8160;2
13;8167;2
13;8034;2
13;3573;2
13;1940;2
13;8082;2
13;5663;2
13;3072;2
13;8107;2
13;3343;2
13;1807;4
13;1715;2
13;8047;2
13;8091;2
13;1017;2
13;8033;3
13;3587;2
13;3281;2
13;8155;2
13;8094;2
13;8165;2
13;8059;2
13;8103;2
13;2321;2
13;74;2
13;8045;5
13;8209;2
13;5821;2
13;963;3
13;2135;2
13;3320;2
13;2828;2
13;1564;4
13;8118;2
13;2370;2
13;1054;2
13;711;2
13;1620;2
13;2684;2
13;2917;2
13;8043;2
13;8158;1
13;5813;2
13;8183;1
13;1183;1
13;5744;1
14;863;2
14;671;2
14;997;2
14;2681;2
14;2320;2
14;2060;2
14;2511;3
14;2841;2
14;1570;2
14;752;2
14;822;2
14;877;2
14;3372;2
14;1306;2
14;7075;2
14;975;2
14;2135;2
14;585;5
14;8316;2
14;669;2
14;594;1
15;5935;5
15;5902;2
15;8365;2
15;8346;3
15;3341;2
15;8354;2
15;8223;2
15;8385;2
15;3598;2
15;8362;2
15;1732;5
15;8329;2
15;5897;4
15;8471;2
15;5793;2
15;8330;4
15;636;2
15;8350;3
15;8341;2
15;2166;2
15;3209;2
15;8347;3
15;1564;4
15;5721;4
15;5875;2
15;904;2
15;8340;3
15;8358;2
15;5744;1
16;648;2
16;1339;2
16;977;2
16;8597;2
16;2697;2
16;1507;2
16;806;2
16;924;5
16;964;2
16;1003;2
16;973;2
16;570;2
16;1199;3
16;1194;2
16;2761;2
16;790;3
16;983;2
16;1401;2
16;8975;2
16;246;4
16;885;2
16;1177;2
16;921;2
16;1296;2
16;956;2
16;814;3
16;3836;2
16;1983;2
16;667;2
16;1732;2
16;959;3
16;649;2
16;7705;2
16;1198;2
16;8719;2
16;9135;2
16;619;3
16;1239;2
16;5736;2
16;982;2
16;4610;2
16;1253;2
16;673;2
16;2671;2
16;1197;2
16;480;2
16;2067;2
16;817;2
16;8977;2
16;974;2
16;819;2
16;616;2
16;867;3
16;8328;2
16;636;3
16;1226;2
16;1188;3
16;74;2
16;657;2
16;993;4
16;8829;2
16;1410;3
16;809;2
16;926;2
16;934;2
16;1395;2
16;813;2
16;1563;2
16;2582;5
16;8696;2
16;8625;2
16;129;3
16;1750;2
16;73;4
16;8793;2
16;170;2
16;586;2
16;810;2
16;823;2
16;632;2
16;3615;2
16;622;2
16;1227;2
16;1183;1
16;641;1
16;3091;1
16;1291;1
16;1658;1
16;804;2
16;801;1
16;9069;1
17;3434;2
17;1339;2
17;8710;2
17;7948;2
17;785;2
17;863;2
17;2054;2
17;716;2
17;1256;2
17;9180;2
17;5691;2
17;605;3
17;9315;2
17;9201;2
17;842;2
17;570;2
17;730;3
17;1460;2
17;9314;5
17;683;2
17;9217;2
17;6258;2
17;768;2
17;9382;2
17;9190;2
17;8689;2
17;9270;2
17;1177;2
17;6154;2
17;2820;2
17;1488;2
17;151;2
17;8923;2
17;5842;2
17;2080;2
17;1803;2
17;9230;2
17;2193;2
17;656;2
17;8866;2
17;580;2
17;1012;2
17;9526;2
17;9450;2
17;3378;2
17;682;2
17;3272;2
17;1732;2
17;959;2
17;5653;2
17;9224;2
17;2042;2
17;8702;2
17;5839;2
17;9124;2
17;610;2
17;2325;2
17;861;2
17;9182;2
17;615;2
17;1567;2
17;1545;2
17;4610;2
17;1326;2
17;2618;5
17;1939;2
17;2067;2
17;9241;2
17;5702;2
17;884;2
17;1284;2
17;9189;3
17;9398;2
17;728;2
17;676;2
17;9337;2
17;9389;2
17;5644;2
17;1991;2
17;1410;2
17;2868;2
17;1021;2
17;9348;2
17;3308;2
17;1310;2
17;9391;2
17;3465;2
17;8871;2
17;2279;2
17;711;2
17;1957;2
17;9225;2
17;1646;2
17;2807;2
17;5630;2
17;1325;2
17;3531;2
17;8638;2
17;1669;2
17;9648;2
17;1620;2
17;3438;2
17;1909;2
17;9200;2
17;9333;2
17;2282;2
17;2084;2
17;927;2
17;905;2
17;9395;2
17;8166;2
17;3002;2
17;9514;2
17;9316;2
17;1933;2
17;3746;3
17;9663;2
17;9272;2
17;9237;2
17;804;2
17;6772;1
17;594;1
17;9488;1
17;748;1
17;9799;1
17;1045;1
17;9626;1
17;10428;1
17;10596;1
17;608;1
17;2299;1
18;7039;3
18;833;2
18;3227;3
18;1197;2
18;867;2
18;1206;2
18;613;2
18;74;5
18;657;2
18;860;4
18;1227;2
19;2431;2
19;1372;2
19;820;4
19;175;2
19;10698;2
19;2429;2
19;5603;3
19;5599;2
19;877;2
19;636;3
19;1014;2
19;657;2
19;669;5
19;1901;2
20;10902;2
20;1292;2
20;1198;2
20;1017;2
20;636;5
20;866;2
20;810;2
21;11057;2
21;11064;2
21;11023;2
21;6814;2
21;806;2
21;11045;2
21;964;2
21;11020;2
21;1228;2
21;11039;2
21;1439;2
21;7198;2
21;11133;2
21;1142;4
21;11029;2
21;11088;4
21;7189;2
21;11028;2
21;11061;2
21;1836;2
21;11010;2
21;11096;2
21;3305;2
21;3358;2
21;1060;2
21;3392;4
21;2508;2
21;5229;2
21;11019;2
21;2408;2
21;1092;2
21;4480;3
21;2170;3
21;11113;2
21;11087;2
21;11046;2
21;11094;2
21;1570;2
21;1382;2
21;11070;2
21;7779;2
21;956;2
21;8191;2
21;7208;2
21;7839;2
21;11051;4
21;11056;2
21;7352;2
21;2616;2
21;833;2
21;774;2
21;2771;2
21;2652;2
21;11027;3
21;11035;2
21;7405;2
21;11222;2
21;11112;2
21;610;2
21;11054;3
21;11013;2
21;861;3
21;1063;2
21;7547;2
21;1458;2
21;11030;2
21;11041;2
21;6589;2
21;4610;2
21;8728;2
21;11063;2
21;11171;2
21;737;2
21;11050;2
21;11109;2
21;1335;2
21;2412;2
21;638;5
21;11110;2
21;4651;2
21;2507;2
21;11130;2
21;7683;2
21;11012;2
21;2043;2
21;702;2
21;618;3
21;11141;2
21;11099;2
21;11148;2
21;1320;3
21;1564;2
21;2905;4
21;784;3
21;11032;4
21;1621;3
21;11149;2
21;2855;2
21;1081;2
21;6524;3
21;11066;2
21;2781;2
21;6581;2
21;1328;2
21;907;3
21;7992;2
21;1071;3
21;11018;2
21;11047;2
21;11117;2
21;11098;2
21;7607;3
21;3254;3
21;11154;2
21;1100;3
21;11036;2
21;976;2
21;1737;2
21;941;2
21;732;2
21;11026;3
21;2506;5
21;11089;2
21;1091;2
21;7619;2
21;1099;2
21;810;2
21;11158;2
21;11181;1
21;11212;1
21;11243;1
21;11062;1
21;11024;2
21;11285;1
21;11146;1
21;11134;1
21;11358;1
21;11256;1
21;11037;1
21;11081;1
22;2689;2
22;11458;2
22;119;2
22;26;3
22;11519;2
22;11455;2
22;9150;2
22;9020;3
22;11920;2
22;11517;2
22;624;2
22;11488;3
22;10995;2
22;11603;2
22;11560;2
22;11485;2
22;11579;5
22;3106;2
22;3093;2
22;11565;2
22;1531;2
22;2440;2
22;12237;2
22;1254;2
22;11911;2
22;11491;4
22;11454;2
22;7736;2
22;1231;3
22;11627;2
22;11583;2
22;11489;2
22;11743;2
22;11463;3
22;3008;2
22;11453;5
22;6651;2
22;11451;2
22;3040;2
22;11512;2
22;3315;2
22;7705;2
22;7245;3
22;11574;2
22;4276;2
22;2941;2
22;11509;4
22;955;2
22;2074;2
22;11592;2
22;1255;2
22;11609;2
22;11496;2
22;2663;2
22;11833;2
22;11486;3
22;630;2
22;11475;2
22;3111;2
22;12034;2
22;11452;2
22;1270;3
22;988;2
22;11514;2
22;2526;2
22;1283;2
22;8651;2
22;1340;2
22;11465;2
22;11552;2
22;11449;3
22;11632;2
22;11490;2
22;11497;2
22;11601;2
22;11590;2
22;709;2
22;11507;4
22;11578;2
22;3583;2
22;11526;2
22;3417;2
22;11494;3
22;1321;2
22;11589;2
22;11608;2
22;990;2
22;11466;3
22;11499;2
22;11596;2
22;832;2
22;1223;2
22;3120;2
22;1508;2
22;11782;2
22;866;2
22;12326;2
22;11604;2
22;11532;2
22;12222;2
22;11554;2
22;12223;2
22;1183;1
22;3091;1
22;1291;1
22;12403;1
22;11551;1
22;594;1
22;12013;1
22;12361;1
22;11634;1
23;1771;2
23;2431;2
23;12443;2
23;1372;4
23;1178;2
23;454;2
23;12442;3
23;1804;2
23;8047;2
23;3281;3
23;877;2
23;636;2
23;2135;2
23;1564;5
23;1310;2
23;2834;2
23;3078;5
23;12450;2
23;2259;2
24;648;2
24;642;2
24;674;2
24;785;2
24;681;2
24;908;5
24;1256;2
24;723;2
24;715;2
24;12431;2
24;2444;2
24;1004;2
24;3392;2
24;949;2
24;2911;2
24;2408;2
24;1401;2
24;1254;2
24;1273;2
24;1267;2
24;2787;2
24;12654;2
24;1231;2
24;3553;2
24;833;3
24;752;2
24;1277;2
24;3362;2
24;92;3
24;2180;4
24;831;2
24;3028;2
24;615;2
24;1255;2
24;1233;2
24;808;2
24;2915;2
24;817;2
24;493;2
24;843;2
24;2817;2
24;1226;2
24;1261;2
24;1283;2
24;74;5
24;952;3
24;618;2
24;963;2
24;1266;2
24;1320;2
24;1187;2
24;1269;2
24;2736;2
24;1302;2
24;711;2
24;129;2
24;827;2
24;2624;2
24;832;2
24;3002;2
24;1280;2
24;2617;2
24;849;2
24;594;1
24;748;1
24;12700;1
24;608;1
24;2299;1
25;642;2
25;6830;2
25;1439;3
25;10875;2
25;339;3
25;13205;2
25;601;2
25;12898;2
25;2435;2
25;1194;2
25;1757;2
25;10904;2
25;1358;2
25;12928;2
25;733;2
25;956;2
25;13278;2
25;1399;2
25;1803;2
25;1585;2
25;8080;2
25;752;2
25;13088;2
25;13415;2
25;3548;2
25;1702;2
25;929;2
25;1756;2
25;7363;2
25;831;2
25;2632;2
25;1495;3
25;12994;2
25;966;2
25;9536;2
25;9521;2
25;615;2
25;12969;2
25;12905;2
25;4610;2
25;737;2
25;12909;3
25;52;3
25;480;2
25;13465;2
25;630;2
25;890;2
25;1284;4
25;3584;2
25;13319;2
25;13457;2
25;665;3
25;12894;2
25;657;2
25;993;2
25;12900;2
25;6228;2
25;618;5
25;9215;2
25;9828;2
25;10147;2
25;2370;2
25;12367;2
25;1481;3
25;1076;2
25;12895;3
25;12891;3
25;129;2
25;1620;2
25;2624;2
25;12897;3
25;9200;2
25;905;2
25;866;2
25;810;5
25;678;2
25;622;3
25;661;2
25;12948;1
25;804;2
25;13700;1
25;6772;1
25;12889;1
25;10905;1
25;13617;1
26;2431;3
26;3183;2
26;1228;2
26;1372;2
26;1566;5
26;6467;2
26;344;2
26;13800;2
26;5842;2
26;8194;2
26;3072;2
26;8107;3
26;3548;2
26;1807;4
26;1576;4
26;5685;3
26;829;3
26;1017;3
26;46;2
26;8060;4
26;2536;2
26;2560;2
26;10881;2
26;493;2
26;3202;2
26;185;2
26;1226;2
26;7100;2
26;2340;2
26;74;2
26;1740;2
26;1564;2
26;1054;3
26;3475;2
26;750;2
26;711;2
26;802;2
26;3394;2
26;968;2
26;8097;2
26;827;2
26;2624;2
26;13729;3
26;1418;2
26;1933;2
26;3201;4
26;13735;1
26;748;1
26;2299;1
27;2034;3
27;806;2
27;1322;2
27;9167;2
27;1214;5
27;1444;3
27;9933;2
27;611;2
27;1075;2
27;13911;2
27;13913;2
27;1326;3
27;2053;3
27;867;3
27;1785;2
27;896;2
27;2303;2
27;3761;2
27;5707;2
27;8367;2
27;804;1
28;14008;4
28;6096;2
28;14107;2
28;2318;2
28;2395;3
28;12801;3
28;1322;4
28;2729;2
28;8612;2
28;1946;3
28;6420;2
28;3921;5
28;3918;3
28;6405;5
28;3182;2
28;6327;3
28;6311;3
28;6411;2
28;14040;3
28;6494;3
28;6448;2
28;2342;2
28;2076;4
28;966;2
28;1893;2
28;6382;2
28;14022;3
28;1492;3
28;6100;3
28;3012;3
28;14030;2
28;14042;2
28;2393;2
28;509;2
28;1955;2
28;6339;2
28;5963;3
28;12829;3
28;6286;3
28;14065;2
28;6306;2
28;14108;2
28;14131;2
28;2324;3
28;6424;5
28;3914;3
28;6725;3
28;2323;2
28;14011;2
28;969;2
28;1902;5
28;11044;2
28;6335;3
28;6331;2
28;1947;3
28;5641;5
28;6438;2
28;5387;3
28;6099;3
28;7838;3
28;12819;2
28;12813;3
28;14045;3
28;2314;3
28;8000;2
28;14057;2
28;6337;5
28;970;2
28;3000;3
28;2337;3
28;3181;3
28;13987;1
28;3758;1
28;6380;2
28;12812;3
28;97;1
28;14050;1
28;13983;1
28;14094;1
28;13997;2
29;1771;2
29;908;3
29;1173;2
29;14241;2
29;973;2
29;8327;3
29;885;3
29;1267;2
29;833;2
29;7960;2
29;854;3
29;2264;5
29;3648;2
29;4610;2
29;12598;2
29;2753;2
29;14390;2
29;3976;3
29;1271;2
29;1226;2
29;11913;2
29;1206;2
29;74;3
29;8268;3
29;963;2
29;1266;2
29;934;2
29;73;4
29;2864;2
29;1508;2
29;11946;2
29;7318;2
29;748;1
29;10428;1
30;1256;2
30;723;3
30;2458;2
30;10995;2
30;2435;2
30;10886;2
30;6849;2
30;2616;2
30;2849;2
30;9233;2
30;2652;2
30;1262;2
30;759;2
30;7207;3
30;4396;2
30;1200;2
30;877;2
30;1270;2
30;988;2
30;1226;2
30;1862;2
30;968;3
30;7741;5
30;1146;3
30;6664;2
30;1508;3
30;3367;5
30;2059;2
30;3211;2
30;204;2
30;7142;1
30;4621;1
31;3228;3
31;648;2
31;642;2
31;935;2
31;674;2
31;1908;2
31;785;2
31;10409;2
31;681;2
31;3289;2
31;3826;2
31;964;2
31;1003;2
31;973;2
31;1372;2
31;1439;2
31;715;2
31;3245;2
31;11145;2
31;1225;2
31;2796;2
31;624;2
31;978;2
31;601;2
31;1004;2
31;1007;2
31;9913;2
31;3392;2
31;2599;2
31;949;2
31;1531;2
31;2911;2
31;2841;2
31;2408;2
31;1401;3
31;1254;2
31;3321;2
31;10755;2
31;246;2
31;1267;2
31;1281;2
31;938;3
31;7839;2
31;1231;2
31;3219;3
31;2732;2
31;1730;2
31;10281;2
31;833;3
31;6494;3
31;1585;2
31;2849;2
31;259;2
31;2716;2
31;752;2
31;1983;2
31;854;2
31;14867;2
31;1015;2
31;14657;2
31;1715;3
31;831;2
31;914;2
31;610;2
31;14879;2
31;3227;2
31;4884;2
31;615;2
31;1075;2
31;1516;2
31;2074;2
31;4610;2
31;1253;2
31;7207;2
31;9656;3
31;1492;2
31;737;2
31;1599;2
31;1255;2
31;822;2
31;1233;2
31;3281;2
31;51;2
31;808;2
31;817;2
31;13465;2
31;2412;2
31;877;2
31;638;2
31;974;2
31;14882;2
31;1140;2
31;819;2
31;708;2
31;867;2
31;509;2
31;843;2
31;6551;2
31;1284;2
31;988;3
31;4651;2
31;636;2
31;1716;2
31;1226;2
31;1261;2
31;10813;2
31;525;2
31;1283;2
31;12267;2
31;74;5
31;9389;2
31;2728;2
31;952;2
31;657;2
31;6286;2
31;993;2
31;1410;2
31;618;2
31;963;3
31;2135;2
31;926;2
31;1320;4
31;2736;2
31;1564;2
31;1302;2
31;1310;2
31;1238;2
31;784;2
31;3914;2
31;1621;2
31;711;2
31;802;2
31;129;2
31;3470;2
31;7435;2
31;1620;2
31;7741;2
31;2624;2
31;1146;4
31;1418;2
31;1044;2
31;15234;2
31;3254;2
31;832;2
31;2684;2
31;1508;2
31;904;2
31;2617;2
31;6337;2
31;3367;2
31;810;2
31;849;2
31;1901;2
31;9666;1
31;6772;1
31;594;1
31;11037;1
31;9488;1
31;748;1
31;5744;1
31;16682;1
31;9626;1
31;12700;1
31;608;1
31;16280;1
31;2299;1
31;5513;1
32;3287;5
32;5748;3
32;9829;2
32;10846;3
33;10868;5
33;16836;2
33;16806;3
33;16849;2
33;822;2
33;2510;2
33;16833;2
33;10870;5
33;10862;2
33;16813;2
33;16828;2
33;13580;2
34;935;2
34;674;5
34;785;3
34;681;4
34;908;2
34;1225;2
34;2356;2
34;7897;4
34;2444;2
34;3392;2
34;2060;2
34;1531;3
34;2911;4
34;1401;4
34;1276;3
34;3322;2
34;1234;2
34;1281;2
34;2514;2
34;17131;2
34;8191;3
34;9485;2
34;1231;3
34;17126;3
34;2203;2
34;2616;2
34;1010;2
34;2849;3
34;752;2
34;1654;2
34;948;2
34;1262;3
34;12711;2
34;619;2
34;610;2
34;7499;2
34;861;2
34;1458;2
34;2074;2
34;4610;3
34;2910;2
34;1255;2
34;1233;5
34;578;2
34;2636;2
34;582;3
34;808;3
34;6527;2
34;480;3
34;11612;2
34;979;2
34;974;2
34;867;2
34;1705;3
34;6603;4
34;3190;2
34;4651;3
34;1716;2
34;1261;3
34;3551;2
34;2498;2
34;952;4
34;657;2
34;9049;2
34;618;2
34;2680;2
34;1187;2
34;2736;4
34;1302;2
34;2064;3
34;1481;2
34;888;2
34;1621;4
34;711;2
34;1485;2
34;1368;2
34;17133;3
34;802;2
34;3470;2
34;17146;2
34;1146;4
34;1876;5
34;2758;3
34;170;2
34;1508;2
34;11026;2
34;2617;4
34;204;2
34;3586;1
34;13645;1
34;594;1
34;11037;1
34;17193;1
34;2647;1
34;748;1
35;17605;2
35;17388;3
35;17317;2
35;2395;2
35;1372;2
35;11145;2
35;17516;2
35;17520;2
35;17451;3
35;17310;2
35;1870;2
35;17467;2
35;3284;2
35;17490;3
35;2148;2
35;1859;2
35;6628;2
35;783;2
35;13558;2
35;16846;2
35;555;2
35;603;2
35;17375;2
35;17477;2
35;1435;2
35;9936;3
35;17309;2
35;13284;3
35;16641;2
35;1863;2
35;8271;2
35;146;4
35;17491;2
35;2174;2
35;17426;2
35;2074;2
35;17470;2
35;808;2
35;17465;2
35;17304;5
35;17345;2
35;17404;2
35;1846;2
35;17597;2
35;17483;2
35;16308;4
35;1914;4
35;3049;2
35;2150;3
35;17471;2
35;17429;2
35;3078;2
35;1932;2
35;8164;2
35;2691;2
35;17285;2
35;3323;2
35;17370;2
35;7853;2
35;12788;2
35;8266;2
35;2218;2
35;10767;1
35;1291;1
35;6772;1
35;17453;1
35;17621;1
36;681;2
36;10854;4
36;1057;2
36;35;2
36;1757;4
36;620;2
36;1292;2
36;10886;2
36;16846;2
36;17886;4
36;1203;4
36;1807;2
36;1458;2
36;7979;2
36;10848;2
36;10750;2
36;17186;2
36;3209;4
36;1481;5
36;7702;2
36;1621;3
36;17925;2
36;2683;2
36;3254;2
36;2684;2
36;2617;2
36;5747;2
36;6772;1
37;935;2
37;17955;3
37;3219;2
37;2515;2
37;17957;5
37;3227;2
37;51;2
37;353;2
37;877;2
37;630;2
37;17974;2
37;2998;2
37;6619;2
37;129;2
37;17953;2
37;14490;2
37;170;2
37;10218;4
37;18016;2
37;906;2
37;801;1
38;18228;2
38;8395;2
38;5907;3
38;5928;2
38;5817;2
38;5897;3
38;5656;2
38;16724;2
38;8371;5
38;8405;2
38;18225;2
38;5821;2
38;16763;2
38;5721;2
38;5874;3
38;18212;2
38;3394;2
38;5875;3
39;770;3
39;2044;5
39;1214;2
39;1386;3
39;880;2
39;1560;2
40;18358;2
40;785;2
40;1771;2
40;767;2
40;502;2
40;820;2
40;754;2
40;281;2
40;18441;2
40;1531;2
40;4258;2
40;8911;2
40;956;2
40;3573;2
40;1231;2
40;833;2
40;755;2
40;149;2
40;947;2
40;2111;3
40;1881;2
40;606;2
40;255;2
40;822;2
40;1858;2
40;1009;2
40;817;2
40;2943;2
40;18369;5
40;636;3
40;881;2
40;731;2
40;74;2
40;1190;2
40;18382;5
40;657;3
40;993;2
40;963;2
40;14861;2
40;802;2
40;16048;2
40;2474;2
40;4832;2
40;866;2
40;18366;3
40;3944;2
40;810;3
40;608;1
40;18406;1
40;11634;1
41;8445;2
41;5761;2
41;13765;2
41;1435;2
41;13627;2
41;18707;2
41;5784;5
41;2056;2
41;5863;2
41;5873;2
41;906;2
41;5704;2
41;5895;2
42;681;2
42;19564;2
42;826;2
42;8210;5
42;2712;2
42;1231;2
42;19570;3
42;92;2
42;9765;3
42;7771;2
42;2817;3
42;8122;2
42;3545;2
42;42;3
42;2624;2
42;1040;2
42;2617;2
42;19572;2
42;282;2
42;19563;1
42;2299;2
43;6981;2
43;1908;2
43;14093;2
43;2697;2
43;3289;2
43;1507;2
43;2431;2
43;19695;2
43;964;3
43;223;2
43;592;2
43;1003;2
43;2747;2
43;8785;2
43;1057;3
43;1372;3
43;1439;3
43;12801;2
43;820;3
43;11145;2
43;1225;2
43;696;2
43;5761;2
43;2837;2
43;624;2
43;281;2
43;339;3
43;2847;2
43;7128;2
43;35;2
43;2940;2
43;844;2
43;7669;2
43;2681;2
43;2989;2
43;2844;2
43;2079;2
43;2320;2
43;2060;2
43;949;2
43;2673;2
43;1175;2
43;4686;2
43;620;3
43;2841;4
43;1202;2
43;2408;2
43;8240;2
43;1504;2
43;1401;2
43;5324;2
43;2209;2
43;6625;2
43;5879;2
43;1273;2
43;5862;2
43;5919;2
43;2091;2
43;1286;2
43;1653;2
43;1234;2
43;12503;4
43;1570;2
43;1488;2
43;3567;2
43;1904;2
43;1296;2
43;7779;2
43;956;3
43;1257;3
43;4973;3
43;6411;2
43;833;2
43;2842;2
43;1585;2
43;2812;2
43;10514;2
43;2766;2
43;752;4
43;2392;2
43;2993;2
43;3598;2
43;1203;2
43;338;2
43;2504;2
43;667;2
43;2111;2
43;1205;2
43;1804;2
43;1732;2
43;1702;2
43;1866;2
43;1756;2
43;2180;2
43;1198;2
43;1863;2
43;1715;2
43;180;2
43;831;2
43;1495;2
43;619;3
43;1794;2
43;7499;2
43;1530;2
43;1483;2
43;4884;2
43;2074;3
43;1797;2
43;4610;2
43;1008;3
43;1253;2
43;5778;2
43;2293;2
43;9656;2
43;5671;2
43;737;2
43;5784;2
43;7676;2
43;822;2
43;1233;2
43;4396;2
43;2056;3
43;51;2
43;1393;3
43;808;3
43;19690;2
43;480;2
43;817;5
43;979;3
43;6387;2
43;877;2
43;638;2
43;974;2
43;7498;2
43;1140;5
43;2794;2
43;616;2
43;867;2
43;5825;2
43;988;2
43;8250;2
43;4651;3
43;636;2
43;1188;2
43;1880;2
43;10813;2
43;881;2
43;12817;2
43;1189;2
43;7956;2
43;3372;2
43;735;2
43;178;2
43;2043;4
43;74;3
43;676;2
43;2728;2
43;952;2
43;657;4
43;12805;2
43;9049;2
43;1306;2
43;19599;2
43;2297;3
43;618;2
43;975;2
43;963;5
43;751;2
43;2135;2
43;1320;2
43;1187;2
43;2736;2
43;1564;3
43;2992;2
43;1302;2
43;2428;2
43;1310;4
43;8176;2
43;43;2
43;2902;2
43;2064;2
43;182;2
43;1481;3
43;2834;2
43;750;2
43;2316;2
43;1812;2
43;969;2
43;1862;2
43;802;2
43;1760;2
43;340;2
43;585;2
43;3417;2
43;9648;2
43;5873;2
43;8272;2
43;1146;2
43;1398;2
43;8316;2
43;2683;2
43;5657;2
43;1418;2
43;3254;3
43;5875;4
43;2684;4
43;904;2
43;19682;2
43;1280;2
43;2617;2
43;11785;2
43;3000;3
43;5704;2
43;1710;2
43;985;2
43;810;2
43;823;2
43;2059;2
43;8174;2
43;1877;2
43;16681;2
43;622;2
43;10575;2
43;8193;2
43;3007;1
43;8672;1
43;2749;1
43;661;1
43;2259;1
43;12542;1
43;12812;1
43;11483;1
43;97;2
43;6341;1
43;11134;1
43;2305;1
43;19631;1
43;600;1
43;10950;1
43;1291;1
43;15847;1
43;594;1
43;748;1
43;5744;1
43;10428;1
43;16280;1
